,Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
448,2024-10-03 10:20:00,Advert,Advert,0.5087381104137227,0.2034952,0.5087381,0.3052429,15000000.0,4045770.0,7.0,1.0,0.0001507708854394,3.068115148667607e-05,0.0,0.0002707016262739,0.0,0.0019518246391801,0.0,0.0,0.0010994874901773,0.0004477616532129,0.0010597601492471,0.0,0.027852597318861,0.0141696774400624,0.0165979642817977,0.0070844872355655,0.0108379090232072,0.0250722624160824,0.0110302337626733,0.0140469297280577,0.0162258555546617,0.0117247408404047,0.0169793890289201,0.0238314074505675,0.0109989521423187,0.0033573520488825,0.0019599391369411,0.0045751549491271,0.0042455060627633,0.0052677008379058,0.0029743136011612,0.0029984885074228,0.0044832681249847,0.0007196493169791,0.0027402442735636,0.0010928048533185,7550.7
454,2024-10-03 10:50:00,Advert,Advert,0.5087381104137227,0.2034952,0.5087381,0.3052429,15000000.0,4045770.0,7.0,1.0,0.0002165866578277,4.407434525198301e-05,0.0005824475914779,0.0,0.0029886852161164,0.0,0.0,0.0009619447783402,0.0,0.0021278391423661,0.0010767448133507,0.0004060431747102,0.0313147102897991,0.0159309862148828,0.0169685838234927,0.0160615857955897,0.0155101054239848,0.0156080791140527,0.0096088268078208,0.0133670641652835,0.0112928769592844,0.018331286966676,0.0134110812062466,0.016801801711787,0.0130270940935816,0.0039764279796977,0.0031341874585529,0.0046068595741244,0.0034753359242372,0.003268020146326,0.0040944470490243,0.0034470944390778,0.0026327593824838,0.0028236692840769,0.0030746252359072,0.0047213427909761,7550.7
461,2024-10-03 11:25:00,Advert,Advert,0.7380251844329999,0.7380252,0.7380252,0.5904201,15000000.0,61399552.0,4.0,1.0,0.0004882823942913,0.0003603647117033,0.0021440888328078,0.0022173910837111,0.0017520360455226,0.0009129260118837,0.0008364510570956,0.000810739784477,0.0,0.0001483391692846,0.001143732232336,0.0,0.0358345091731383,0.0264467707994072,0.0350316389219734,0.0244830680325338,0.0236401499807145,0.0246377157891694,0.0128386112696833,0.0274098871056492,0.0348552906791896,0.0263889773193299,0.0194822954229704,0.0341430998082906,0.0155606471247489,0.009187318831459,0.0063442982305104,0.0086710446828183,0.0078416336891721,0.0109302259110133,0.0070327299433865,0.0082416050317305,0.0069772023971182,0.0037847297949963,0.0105433898823685,0.0059168451144323,30419.87
467,2024-10-03 11:55:00,Advert,Advert,0.7380251844329999,0.7380252,0.7380252,0.5904201,15000000.0,61399552.0,4.0,1.0,0.0009494315072215,0.0007007043780035,0.0020880362349619,0.0030081578762984,0.0018867250585908,0.0024812372708835,0.0016623965349358,0.0033912558091918,0.0025137159903825,0.0,0.0,0.0015586079957602,0.0400655723910545,0.0295694020770225,0.0287125889660642,0.0225399700386737,0.0266249501016379,0.0355272786682206,0.0192989719353335,0.0267209777134592,0.0308412091792203,0.0309636516612282,0.0263823029208025,0.0298619639387899,0.0178170167310956,0.0105195248000751,0.006053255557259,0.0110820466788039,0.0092000917258289,0.0120580339639789,0.0065077454337011,0.0077832992584383,0.0090140610681957,0.0061504004136538,0.0143469248893612,0.0034041746369543,30419.87
473,2024-10-03 12:25:00,Advert,Advert,0.7380251844329999,0.7380252,0.7380252,0.5904201,15000000.0,61399552.0,4.0,1.0,0.0017370520436649,0.0012819881819362,0.0023702620552957,0.0028641086887314,0.0018657733264568,0.0029247561595172,0.0013185201219917,0.0042119857676223,0.0,9.61848277471044e-07,0.0011984694393733,0.0,0.0445651602867808,0.0328902113336835,0.0410770467338104,0.0331270185131541,0.0250995705305426,0.0382519995771456,0.0168888399816252,0.0289909152022856,0.0321595431137225,0.0380544948745328,0.0248128301578709,0.0333018990556671,0.0200843717936118,0.0118582168028215,0.0105236723025001,0.0129675197983269,0.0104620816959256,0.0125931550966449,0.0076038724044328,0.0083562334141762,0.012934705520473,0.0073283040825169,0.0136129374079184,0.0063528223938992,30419.87
479,2024-10-03 12:55:00,Advert,Advert,0.7380251844329999,0.7380252,0.7380252,0.5904201,15000000.0,61399552.0,4.0,1.0,0.0029857547640795,0.0022035622569107,0.0025880016806391,0.0044992523329625,0.0036270907786942,0.0024248127729904,0.0036885803335373,0.0038152663611992,0.0023562119885354,0.0011687491285582,0.0018834930510351,0.0034906063144789,0.0492658763201144,0.0363594582243277,0.0377574156687699,0.030951621498604,0.0279173676477859,0.0442834622032838,0.0227743543942304,0.0270985535216636,0.0449479377532214,0.0368217593014485,0.0211820374421425,0.0395361723323277,0.0222893039838565,0.0131600530870789,0.0111498182722057,0.013000434201234,0.0098466193286154,0.0151454403427452,0.0080695308966827,0.0106474036194752,0.0136355625361099,0.0102471850613876,0.0128768882739282,0.0081695346674345,30419.87
486,2024-10-03 13:30:00,Advert,Advert,0.564775419162489,0.4518203,0.5647754,0.4518203,70000000.0,70060492.0,4.0,1.0,0.0051903640139546,0.0023451118258942,0.0048264725495423,0.0039314555518269,0.0036351665570629,0.0056905833911744,0.0021013333643623,0.0029701229892866,0.0008592545186126,0.0019609133082528,0.0004441646384109,0.0015219880653723,0.0549021707512898,0.031007395446928,0.0397106574346875,0.0290978937524038,0.0239028942153894,0.0308595267969304,0.0213650419162316,0.0278713179995741,0.0349385765796707,0.0308805549436092,0.0198628463561537,0.0295945463412904,0.0246773428617176,0.0111497244549841,0.0097197724639331,0.0113565248212426,0.00981686555354,0.0096905108872626,0.008433945748363,0.0093972344404853,0.0105672367940425,0.0065716479207646,0.0117557684156485,0.0082459031540021,66018.15
492,2024-10-03 14:00:00,Advert,Advert,0.564775419162489,0.4518203,0.5647754,0.4518203,70000000.0,70060492.0,4.0,1.0,0.0077916592169438,0.0035204298048973,0.007665836770281,0.0049587174251733,0.0072622377307415,0.0029228897619472,0.00233047476359,0.0023117610075038,0.002753588158959,0.0043411665079806,0.0030673759574789,0.0018565997658641,0.059766987396126,0.033754924213442,0.0425324385447172,0.0292474470482736,0.0271127186883838,0.0345673928613228,0.0241999872940321,0.0264826185441426,0.0367937530654258,0.0354746064474044,0.0278933680106766,0.0382400762289183,0.0264749151963481,0.0119619041264885,0.011316506011364,0.011989151934569,0.011956139124788,0.0114248054925862,0.0080270436015952,0.0100424821874024,0.0117816858512605,0.0083652930719161,0.0118842737842067,0.0078838901873685,66018.15
498,2024-10-03 14:30:00,Advert,Advert,0.564775419162489,0.4518203,0.5647754,0.4518203,70000000.0,70060492.0,4.0,1.0,0.0109880006825278,0.0049646017647799,0.0088818859675087,0.0045455068996693,0.0065625327896459,0.0057176202915002,0.0056548789337323,0.0024967268770292,0.0032471504957734,0.0051978422237475,0.0048034382063423,0.0024752599988004,0.0645669301480909,0.0364658138011601,0.0398274001945597,0.0236218549300481,0.0184857087983188,0.0466739010578216,0.0240910738875515,0.0332602279529798,0.0378884103619198,0.0396032732963053,0.0304360357344862,0.03822600710729,0.027963078856282,0.0126342866777689,0.0105360224536985,0.0130847063175161,0.0102003560457207,0.0111965541385004,0.0091529008416034,0.0116942423291394,0.0138886783300251,0.0103690223979119,0.0148648567529406,0.0088715956642796,66018.15
504,2024-10-03 15:00:00,Advert,Advert,0.564775419162489,0.4518203,0.5647754,0.4518203,70000000.0,70060492.0,4.0,1.0,0.0145567358331033,0.0065770287511335,0.0095684093465838,0.0041675289084166,0.0062626906254273,0.0055839235643874,0.0062404995971742,0.0057908264260386,0.0043660080061105,0.0069507358183436,0.004957884376984,0.0053730982191652,0.0692068743681812,0.0390863401540393,0.0425726906789786,0.0332058006093274,0.0258363479806203,0.0406404720583081,0.0266858846468868,0.0357468258507517,0.0470960943384936,0.0443444384129591,0.0286941908846384,0.0488302842558303,0.0290769991177822,0.0131375784644961,0.0099543894187572,0.0117365229379111,0.0109540151123064,0.0152913170480999,0.0082881583084556,0.012790111446554,0.0124023142410157,0.0106149743135994,0.0144961199370237,0.0103289556730572,66018.15
517,2024-10-03 16:05:00,Advert,Advert,0.4509014405077947,0.1803606,0.4509014,0.3607212,25000000.0,10324441.0,4.0,1.0,0.0216070382846602,0.0038970583892442,0.006250847851157,0.0036772120019815,0.0037837988487668,0.0039309418966571,0.0072215671771138,0.004468195360493,0.0035793267409138,0.0053586616831498,0.0044768326222596,0.0046799925638145,0.0782530379714745,0.035284404375591,0.0444836736608727,0.0340036571751941,0.0391551320824368,0.0383217852546986,0.0333087493642648,0.0368074210201593,0.0352720548767076,0.0346385435682178,0.0274523654686507,0.0403829978323207,0.0299934912104549,0.0108192881416247,0.0089341688184198,0.0117071861714086,0.0121202855175844,0.0123181797030888,0.0083161085884082,0.008207297308493,0.0104740719153793,0.0087015212396138,0.0114429287050601,0.0073926884663181,21097.33
523,2024-10-03 16:35:00,Advert,Advert,0.4509014405077947,0.1803606,0.4509014,0.3607212,25000000.0,10324441.0,4.0,1.0,0.0234847774097574,0.0042357285444903,0.0051490227190915,0.0042037845492084,0.0042149163213868,0.0051423457180323,0.0045059421721157,0.0043726084702921,0.0031652233100268,0.0042985774480515,0.0048276239213049,0.0024949707790881,0.0817597935346965,0.0368656053685056,0.0354736114349387,0.0257418476991463,0.0318832108595236,0.0363399566427954,0.0301877990707608,0.0301979854989282,0.0324375317845651,0.0375396649307536,0.0278423634236206,0.0430134985883837,0.0296826809875893,0.0107071723050604,0.0056232136814657,0.011461094276153,0.009813049323712,0.0119325235601997,0.0087710749866549,0.0100296831921105,0.010390502185251,0.0094566556705873,0.0091746570893413,0.0086914812791401,21097.33
529,2024-10-03 17:05:00,Advert,Advert,0.4509014405077947,0.1803606,0.4509014,0.3607212,25000000.0,10324441.0,4.0,1.0,0.0239791757062962,0.004324898517893,0.0051549759188739,0.0029371583089842,0.0025249535136152,0.0044372857627401,0.0028852530463192,0.0024574896657921,0.0029375691534562,0.0029521004963071,0.0034087352067763,0.0028885729454994,0.0847275023481941,0.038203749427304,0.0407761286918227,0.0323789139401566,0.0385489788043339,0.0369207484185125,0.030381576926282,0.0342940681323285,0.0424263630309696,0.0405067320644998,0.0290021675452167,0.0420667614069849,0.0289196737117251,0.0104319394049019,0.0083158929598223,0.011382268493269,0.00738756600972,0.011385376893653,0.0074680743505091,0.0083785468807231,0.0115173356251219,0.0101393492055368,0.0115117715809619,0.0074127362686172,21097.33
535,2024-10-03 17:35:00,Advert,Advert,0.4509014405077947,0.1803606,0.4509014,0.3607212,25000000.0,10324441.0,4.0,1.0,0.0230005725276469,0.0041483970614299,0.0046726389264416,0.0027706806691651,0.0029215844884883,0.0052482478054384,0.0046510162433185,0.0038622772806873,0.0050504686563833,0.003577005427696,0.0030533284440553,0.0027293784371892,0.0870851559707772,0.0392668187464418,0.0392436388464707,0.0313840216147534,0.0378447107405656,0.0413369549149151,0.0304974270499343,0.0365864356208448,0.0356606054398564,0.0463799574844621,0.0252988109874664,0.0449315619776634,0.0277394484799369,0.010006207143021,0.006486550201217,0.011049103950956,0.0084135710166548,0.008641781728362,0.0068775219416784,0.0087318567202965,0.0083347364863425,0.008091126798191,0.0106690171587903,0.0096772359471417,21097.33
542,2024-10-03 18:10:00,Advert,Advert,0.5630447100247831,0.2252179,0.5630447,0.5630447,1200000.0,24741667.0,4.0,1.5,0.0202451435775416,0.0045595687217324,0.005739464395639,0.0022602643739916,0.0048947654748023,0.0046702180193408,0.0032388312727325,0.0029851054219522,0.0060727415701476,0.0038319907329997,0.0038590732392035,0.0032403886039536,0.0889888527049395,0.0501047018745968,0.0511771239198802,0.0406078943608048,0.0472867623266143,0.0499776834098823,0.0421918731323397,0.0504489396370092,0.053167220915284,0.0522157481556664,0.0408754520784893,0.0513109609411949,0.0259065643435391,0.0145865537488386,0.0094824943682966,0.0138583859906321,0.0114173667320218,0.0147479367978281,0.0089709392187142,0.0163642200963691,0.0152338161951574,0.0129713605046287,0.0131890801580522,0.0125293885913764,16713.75
548,2024-10-03 18:40:00,Advert,Advert,0.5630447100247831,0.2252179,0.5630447,0.5630447,1200000.0,24741667.0,4.0,1.5,0.0169595586685851,0.0038195961882655,0.0048271270081102,0.0026069852108203,0.0034473355526455,0.0067620454935452,0.0046741695449473,0.0042450127439476,0.0025318923270246,0.0027188221050126,0.002317785689281,0.0037435271597756,0.0898484994021324,0.0505887213913238,0.058576925090085,0.0470719160604436,0.0493775790289067,0.051854437081219,0.0312470548131389,0.0529756954834214,0.0487325905854361,0.053297184036133,0.0369976552996574,0.0487587793106822,0.0240221420692895,0.0135255397747605,0.0064161182002979,0.0123405200834069,0.0116790412383624,0.0124009671453177,0.0059521869488755,0.0121721695203617,0.0171699644392369,0.0125709317464777,0.0111302793880431,0.0117519618727017,16713.75
554,2024-10-03 19:10:00,Advert,Advert,0.5630447100247831,0.2252179,0.5630447,0.5630447,1200000.0,24741667.0,4.0,1.5,0.013346421210557,0.0030058529575571,0.0033269500995404,0.0007083862083966,0.0028973145951445,0.0057145595568944,0.0030171127607781,0.0020203518334635,0.0046605065744996,0.0019687150621597,0.0015877499901868,0.000944994182607,0.0899719944214542,0.0506582546074293,0.0453815185431299,0.029998688729242,0.0528112321739003,0.0478730184895532,0.0399392880139631,0.0519540539734786,0.0509870716185666,0.0486451074968771,0.0377422006561852,0.047103573650972,0.0219294632512512,0.0123472680574617,0.0064535713328007,0.0122997399138205,0.0115260571628836,0.0111767968553808,0.0073963612574676,0.0134717339635631,0.0145282981728083,0.0116973714404498,0.0116624979230753,0.0095477777765933,16713.75
560,2024-10-03 19:40:00,Advert,Advert,0.5630447100247831,0.2252179,0.5630447,0.5630447,1200000.0,24741667.0,4.0,1.5,0.0098666949721725,0.0022221563215732,0.0032919085039358,0.0018773636882544,0.0012679173513884,0.0028913945431045,0.004601067207249,0.0030606686643152,0.0058849580356862,0.0,0.0024237173008109,0.0005444096056318,0.0893562424820156,0.0503115587414137,0.0515190663725402,0.0399499172621025,0.0597473382399218,0.0527940981267915,0.0361475958701523,0.0456969329717239,0.0495036724116651,0.0490628995649568,0.0371482783275036,0.046439568315005,0.0197087405380714,0.0110969019036362,0.0049107108361346,0.0091236587681146,0.0105528264273429,0.0084106672119654,0.0047836032543855,0.0127195261352739,0.0126110721215286,0.0122960275256917,0.0114850003903433,0.0109245015219464,16713.75
567,2024-10-03 20:15:00,Advert,Advert,1.0,0.4,1.0,1.0,14000000.0,3280152.0,4.0,1.5,0.0064092440454322,0.0025636976181728,0.0017466649386918,0.0,0.0012012561160007,0.0037726203846581,0.0045364390305618,0.0024934233284906,0.0068429424430901,0.0,0.0025395193000551,0.002661587976422,0.087725100157705,0.087725100157705,0.0829726286876559,0.0647866488450564,0.09,0.09,0.0622151695923078,0.0838993214505172,0.09,0.0826563008156222,0.0676845529319414,0.0827564470416688,0.0170602841257617,0.0170602841257617,0.0080853002570035,0.0156563578153418,0.0180960325214035,0.0160073914417515,0.0077976476455303,0.017802943085447,0.0205752665431104,0.015777802723074,0.0172621208875998,0.014703736735372,18576.07
573,2024-10-03 20:45:00,Advert,Advert,1.0,0.4,1.0,1.0,14000000.0,3280152.0,4.0,1.5,0.00413811897345,0.00165524758938,0.001829278525992,0.0007896051723143,0.0037444725347321,0.0025171116388268,0.0024758767387316,0.0026678318553009,0.0058398175305588,0.0003035689038317,0.0021295733295035,0.0009008891061214,0.0855843115203733,0.0855843115203733,0.0845364372525383,0.0624150431616363,0.09,0.0830475485674165,0.0706159005997831,0.09,0.0854504364945675,0.0815690240033379,0.0636643034483215,0.0796047092404533,0.0148223797218644,0.0148223797218644,0.0070678800725599,0.0119997674758972,0.0151461984580203,0.0145529025267506,0.0066624371370293,0.0176756815331399,0.0182363927698473,0.0157584180127948,0.0130490239285016,0.0144575800284207,18576.07
579,2024-10-03 21:15:00,Advert,Advert,1.0,0.4,1.0,1.0,14000000.0,3280152.0,4.0,1.5,0.002509896030936,0.0010039584123744,0.0003012372535494,0.0,0.0,0.0015485943417352,0.0013586706268711,0.0016080235522612,0.0044405235575582,5.3766842498842175e-05,0.0008948634599868,0.0018621926524587,0.082812681060916,0.082812681060916,0.0766163114463894,0.0618802821941989,0.0878885235377735,0.083098806415657,0.0653127315981316,0.0774348654939839,0.0883759891464756,0.0787288722385431,0.0626575096314757,0.0853030960524359,0.0126785212451421,0.0126785212451421,0.005544896729175,0.0100958085820276,0.0123210691654546,0.0105897608653058,0.0052059369357278,0.0158032422467333,0.0176851795793426,0.0139921476780216,0.0123458207018451,0.0110287870475862,18576.07
585,2024-10-03 21:45:00,Advert,Advert,1.0,0.4,1.0,1.0,14000000.0,3280152.0,4.0,1.5,0.0014300956502876,0.000572038260115,0.0017424232226377,0.0004653689342353,0.0012050571344691,0.0025599885985029,0.0007378213709526,0.0027620715444413,0.0022451103422317,0.0014367745880001,0.0002903798906143,0.0021929640278476,0.0794769886722847,0.0794769886722847,0.0837768771869645,0.0584208232860371,0.0780590274487399,0.0806846222534693,0.0609940462204711,0.0864252259509438,0.0824695897440858,0.0733605952189774,0.0630727003501573,0.0773369810042992,0.0106768630801735,0.0106768630801735,0.00342086971173,0.0084883530231783,0.010205565867213,0.0070805211436753,0.0055736527093354,0.0129728494287223,0.0145094547522655,0.0105184200977447,0.0111356021612245,0.0101263015100169,18576.07
592,2024-10-03 22:20:00,Advert,Advert,0.6180724669919931,0.494458,0.6180725,0.247229,2500000.0,78900000.0,4.0,1.0,0.0006855720188292,0.0003389865692862,0.0,0.0011050564880727,0.0005902228208993,0.0,0.0016880975808959,0.0001956811002252,0.0019985466911653,0.0002203834824405,0.0027653084192735,0.0023969431892216,0.0749777829500048,0.0463417057523668,0.0468315099366224,0.0328401737556553,0.0487356135836255,0.0402614999652413,0.040677441624647,0.0523375129562112,0.0490854360494436,0.0448413381820156,0.0399370955860622,0.0481278120063294,0.0085670941872405,0.0021180341288172,0.0002572462648638,0.0013733335508666,0.0021517768261255,0.0022775809252841,0.0018253428076458,0.0024591144751135,0.0026813056657238,0.0012064532977255,0.0012881238448752,0.0016971622598729,28170.0
598,2024-10-03 22:50:00,Advert,Advert,0.6180724669919931,0.494458,0.6180725,0.247229,2500000.0,78900000.0,4.0,1.0,0.0003411549889617,0.000168686813532,0.0009804367465734,0.0014154553778623,0.0003705874211295,0.0011352088516144,0.000126770686418,0.0,0.0021330375684381,0.000585910608428,0.0,0.0016895038898239,0.070701262992291,0.0436985063708027,0.0419667239329594,0.0299140796176145,0.0396624882503728,0.0390992733563003,0.0362113388502723,0.0473906463596065,0.04555837267469,0.0399196071227845,0.0317888155272688,0.0399844398082126,0.0069756578771998,0.0017245849213222,0.0,0.0013473067359011,0.0024495552667742,0.0027105310191264,0.0006064457619656,0.003122403727389,0.0042299818030782,0.0017392376497011,0.0003517448837978,0.0,28170.0
604,2024-10-03 23:20:00,Advert,Advert,0.6180724669919931,0.494458,0.6180725,0.247229,2500000.0,78900000.0,4.0,1.0,0.0001594802707883,7.885629573348083e-05,0.001347915218831,0.0,0.0,0.0,0.0,0.0,0.0011815405834846,0.0,0.0,0.0,0.0661361212715272,0.040876917814596,0.0382924987833836,0.0237838615846954,0.044718765271002,0.0398022349876369,0.0316162361923961,0.0370408677143883,0.0418417483258606,0.035890646886927,0.0277713480991443,0.0356123100610188,0.0055932096112292,0.0013828036189746,0.0,0.0,0.0014573848849996,0.0011032393452354,0.0,0.0,0.002114726713266,0.0017938349548151,0.0029138596940561,0.0006870373797667,28170.0
610,2024-10-03 23:50:00,Advert,Advert,0.6180724669919931,0.494458,0.6180725,0.247229,2500000.0,78900000.0,4.0,1.0,7.003559097110443e-05,3.462965824039035e-05,0.0008938795951045,0.0,0.0016625317006203,0.0,0.0,0.0023744827353065,0.0,0.0005616329926697,0.0,0.0017291006086735,0.0613788150410811,0.0379365576594786,0.0407356458268387,0.0196972271464303,0.0471592138527519,0.0376038063533978,0.0297779469681438,0.0454385641384793,0.0367022349612034,0.0359138014218071,0.036098953287352,0.0301526838290462,0.0044175765445964,0.001092153031544,0.0,0.0,0.0,0.002095905387189,0.0001438375153774,0.0009340493476142,0.0012069256521089,0.001839558939151,0.0003556083129032,0.0,28170.0
613,2024-10-04 07:05:00,Advert,Advert,0.5215801013891951,0.3129481,0.5215801,0.3129481,50000000.0,189859560.0,5.0,1.0,0.0149481170454053,0.0046779848279372,0.0043236202697157,0.0073193824883527,0.0070611606830256,0.0045227770227929,0.007343866226311,0.0048299857834542,0.0075902872175071,0.0046558618636905,0.001794398305766,0.002402354208344,0.0166635399156587,0.0086913708155632,0.0106326235283068,0.001565572001331,0.0054397660824969,0.0097479328520188,0.0144667432016959,0.0174874164459236,0.009328050151231,0.0051740101936012,0.0117317203239015,0.0019285687921447,0.0025253035637628,0.0007902889522028,0.0,0.0,0.0014364878853035,0.0,0.0023061583498278,0.0004118540139761,0.0001151629997059,0.0003778669443011,0.000376415224002,0.0007389982874384,71966.29
620,2024-10-04 07:40:00,Advert,Advert,1.0,0.8,1.0,0.6,34000000.0,41142379.0,4.0,1.0,0.0120115089910612,0.009609207192849,0.008491506727456,0.0186519213886567,0.005280891498035,0.0107962970419949,0.0189502557377554,0.013157460690627,0.0133460629650136,0.0125876466845592,0.0052688341740813,0.0013292852561786,0.0171160303699105,0.0171160303699105,0.0177727254779367,0.0194780633793314,0.0160679675401089,0.0238871374253585,0.0086972695655399,0.0226110640673378,0.0218983393595921,0.0161165591193722,0.0149489699526517,0.013162855213558,0.0034388493908959,0.0020633096345375,0.0009952874524966,0.00200462528303,0.0020764900707835,0.0007517168911358,0.0026704123482038,0.0039610179375149,0.0020540326831824,0.0024629100787963,0.0032774888860095,0.0028704657793006,35742.71
626,2024-10-04 08:10:00,Advert,Advert,1.0,0.8,1.0,0.6,34000000.0,41142379.0,4.0,1.0,0.0075964284721942,0.0060771427777554,0.0015784016389294,0.0199488122042316,0.0013390088967592,0.0093895305648977,0.0160045592276492,0.0066198711405971,0.0075466072591508,0.0117733931540473,0.0017511528906215,0.0,0.0180613130836975,0.0180613130836975,0.0229410345720579,0.0151904423371086,0.0173384623424671,0.0173904989372025,0.0075637502598699,0.0232740078833626,0.0123501514780353,0.0135791647550923,0.019553807262459,0.0061029913181268,0.0044175765445964,0.0026505459267578,0.0041736026737255,0.0039014655207425,0.0033432032873566,0.0012039620439344,0.0008391603232851,0.0054691760563587,0.0042470789925529,0.0030292717158786,0.0036780490279935,0.0007272068972072,35742.71
632,2024-10-04 08:40:00,Advert,Advert,1.0,0.8,1.0,0.6,34000000.0,41142379.0,4.0,1.0,0.003744359691898,0.0029954877535184,0.0017307364472882,0.0169941181851841,0.0003723152686155,0.0098635714680929,0.0107781968623758,0.0006807949463383,0.0024769952390495,0.0094522431431927,0.0006746422456926,0.0,0.0195145243341148,0.0195145243341148,0.015617893036589,0.0160459552365873,0.0198235771431542,0.0151487131088515,0.0094763985643108,0.0262240208973553,0.0208756267296036,0.0186499106690015,0.0171738177568812,0.0153866593659855,0.0055932096112292,0.0033559257667375,0.0,0.0020616706324147,0.0028431742989826,0.0028916447671462,0.001511057980148,0.0076294115752882,0.0052801109161699,0.0025235886741028,0.0061347794544941,0.0035724569093299,35742.71
638,2024-10-04 09:10:00,Advert,Advert,1.0,0.8,1.0,0.6,34000000.0,41142379.0,4.0,1.0,0.0014457139449723,0.0011565711559778,0.0010320213811585,0.011895491629732,0.0,0.0082843366570233,0.0067817588746359,0.0025812312147142,0.0,0.0,0.0006209241162709,0.0021186032360357,0.0214650884065413,0.0214650884065413,0.0226879815054224,0.0164331596455278,0.018887138057166,0.0246140033240685,0.0104075646101911,0.0196094493513393,0.022656462153288,0.0182328570138375,0.0191777030636014,0.006715813884811,0.0069756578771998,0.0041853947263198,0.0029860926639679,0.0046549014573006,0.004379073617484,0.0045271796911261,0.0030837092615576,0.0069631686461567,0.0062406951049808,0.0037578070543464,0.0046383345448349,0.0043548416707201,35742.71
645,2024-10-04 09:45:00,Advert,Advert,0.6688989107464152,0.5351191,0.6688989,0.5351191,100000000.0,214104620.0,5.0,1.0,0.0003755453393074,0.0002009614839793,0.0,0.0040320055101989,6.254709581441888e-05,0.00332292580296,0.0024835119695574,0.0017452124100805,0.001829885875228,0.0015758437066949,0.0,0.0004897641143929,0.0243483818887363,0.0162866058621556,0.0185772753179737,0.0169233722836526,0.0065820549930568,0.0146487624059886,0.0125447911015931,0.0198383125249825,0.0082596318989848,0.0115143726621112,0.0150064322358775,0.0088561259204336,0.0088522689151071,0.0047370181748101,0.002568244712776,0.0057561546140195,0.0033530354595315,0.0040678413463217,0.0028079499442118,0.0059622425022,0.0061889380480433,0.0049665517111836,0.0064692485179796,0.0038435045149007,101785.11
651,2024-10-04 10:15:00,Advert,Advert,0.6688989107464152,0.5351191,0.6688989,0.5351191,100000000.0,214104620.0,5.0,1.0,0.0001569715141755,8.39984553912663e-05,0.0016857628656597,0.0008314797206614,0.0018797119225563,0.0023456976267357,0.0005582682647248,0.0001433798432306,0.0002496612346094,0.000809731765075,0.0,0.0,0.0273156317274184,0.0182713960152753,0.017825464049101,0.0198677195732628,0.0117174843095343,0.0216873341675873,0.0085730877622504,0.0158778418469157,0.0153403568620253,0.0186652569925219,0.0182049317350391,0.009692199743675,0.0106768630801735,0.0057133933622856,0.0032336005069749,0.0051693455652643,0.0069716640259273,0.0050427082878463,0.0047023091752902,0.0072478216923516,0.0055187931877212,0.006188781290908,0.0078088904421621,0.0067591864652684,101785.11
657,2024-10-04 10:45:00,Advert,Advert,0.6688989107464152,0.5351191,0.6688989,0.5351191,100000000.0,214104620.0,5.0,1.0,0.0001950736532662,0.0001043876377695,0.0007525447513682,8.011956754834995e-05,0.0,0.0015460807082279,0.000255147458867,0.0,0.0006706525240583,0.001569413001976,0.0,0.0,0.0307099577888363,0.020541856983999,0.0192209532714828,0.0172562848556419,0.0178882815536198,0.0134838153284593,0.0103863269153105,0.0221414122397528,0.0211265790108293,0.0191843879516165,0.0114807685583286,0.0169591910032231,0.0126785212451421,0.0067845188780313,0.0048066695668006,0.0059813910384096,0.0062454490649301,0.0067632221615937,0.006385155953598,0.0111654821838425,0.0076880659507605,0.0089695047301918,0.0084868831740268,0.0079739161021377,101785.11
663,2024-10-04 11:15:00,Advert,Advert,0.6688989107464152,0.5351191,0.6688989,0.5351191,100000000.0,214104620.0,5.0,1.0,0.0003866992158621,0.0002069301363628,0.0003019678231342,0.0005856858402367,0.0012120722719055,0.0016052791903201,0.0015554577054271,0.0023096107952101,0.0007168534218922,0.0019550476383585,0.0,0.0,0.0344941456963574,0.0230730961127332,0.0202730804022404,0.0281670969902209,0.0238704737211418,0.0143818278217898,0.0061137542998562,0.0256521508967833,0.0221670601552656,0.0236325016550692,0.0177091269859692,0.025262483871575,0.0148223797218644,0.0079317384966223,0.0058497514695071,0.0086260689532131,0.0067684310875557,0.0079933573783604,0.0035994116960077,0.0092539622338806,0.0089665517065195,0.0119621698152573,0.0114001418766856,0.0064979483041112,101785.11
